head,relation,tail,label
Milo_(musician),musicalArtist,Big_Brovaz,0
Milo_(musician),musicalBand,Big_Brovaz,0
Big_Brovaz,previousWork,OK_(Big_Brovaz_song),0
Julius_Stahel,birthPlace,"Accomac,_Virginia",0
The_Prisoner_of_Zenda_(1922_film),cinematography,Robert_Kurrle,0
Stade_Brestois_29,formerCoach,Hiroshi_Nagakubo,0
Flying_Saucer_Attack,hometown,Royal_Leamington_Spa,0
Jeff_Rogers,raceHorse,Wait_A_While,0
Sam_O'Steen,birthPlace,"Atlantic_City,_New_Jersey",0
Modern_Day_Romance,producer,Kix_Brooks,0
Modern_Day_Romance,subsequentWork,Why_Would_I_Say_Goodbye,0
Slade,album,The_Amazing_Kamikaze_Syndrome,0
The_Amazing_Kamikaze_Syndrome,musicalArtist,Slade,0
The_Amazing_Kamikaze_Syndrome,musicalBand,Slade,0
Slam_the_Hammer_Down,previousWork,My_Oh_My_(Slade_song),0
Daniel_Zítka,birthPlace,Schwechat,0
H_&_Claire,previousWork,Exile_in_Oblivion,0
Geeta_Bali,deathPlace,Punjab_Province_(British_India),0
Gutur_Gu,location,Punjab_Province_(British_India),0
Josico,managerClub,Spain_national_under-21_football_team,0
Lorenza_Villegas_Restrepo,stateOfOrigin,Colombians,0
Frýdek-Místek_District,region,Moravian-Silesian_Region,0
Moravian-Silesian_Region,district,Frýdek-Místek_District,0
Gerald_Wilson,recordLabel,Drowned_in_Sound,0
Tobias_Barreto,occupation,English_language,0
Roman_Ingarden,sisterStation,KGVO_(AM),0
Roman_Ingarden,sisterStation,KGVO-FM,0
Aswad_(band),producer,Alan_Tarney,0
Star_Trek_Into_Darkness,guest,Zachary_Quinto,0
Sneak_Me_In,previousWork,All_the_Fools_Sailed_Away,0
Israel_Kirzner,successor,Roger_Williams,0
ABS-CBN,sisterStation,Russia-24,0
Grand_Theft_Auto:_San_Andreas,composer,Syphon_Filter,0
Emre_Özkan,birthPlace,"Tutin,_Serbia",0
Cícero_Santos,managerClub,VfL_Wolfsburg,0
Lonesome_River_Band,subsequentWork,Trouble_No_More,0
McDonnell_F2H_Banshee,region,Kalutara_Electoral_District,0
Us_Placers,previousWork,More_Than_a_Woman_(Aaliyah_song),0
Mark_Alexander_(politician),governor,Joseph_Johnson_(Virginia_politician),0
Lonesome_River_Band,previousWork,Cuttin'_Heads,0
Pearl_(TV_series),cinematography,Gale_Tattersall,0
Anjali_(TV_series),birthPlace,Kozhikode,0
Prajin,deathPlace,Kozhikode,0
John_Cockcroft,doctoralStudent,Enrico_Fermi,0
Hazen_Argue,successor,Russell_Cunningham_(Canadian_politician),0
Center_(band),hometown,Minsk,0
Evgeny_Margulis,hometown,Belarus,0
Curve_(Our_Lady_Peace_album),musicalBand,Our_Lady_Peace,0
Pride_(horse),sire,Sir_Ivor,0
Blak_Prophetz,genre,Merengue_music,0
2001–02_Everton_F.C._season,producer,Lords_of_Acid,0
"You_Can't_Do_That_on_Stage_Anymore,_Vol._2",artist,Lords_of_Acid,0
ABRSM,locationCity,Bristol,0
I_Cover_the_Waterfront,starring,Estelle_Winwood,0
Drama_(Bananarama_album),recordLabel,Four_Music,0
Edward_Tomkins,occupation,Lighting_designer,0
"Frederick_VI,_Landgrave_of_Hesse-Homburg",birthPlace,Taunus,0
Lookin'_for_a_Good_Time,related,Asia_Squawk_Box,0
Dalechampia,family,Agrimoniinae,0
Shelton_Leake,successor,Joseph_Johnson_(Virginia_politician),0
N._F._Varghese,birthPlace,Kochi,0
DXRV,mouthMountain,Davao_City,0
DXRV,mouthPlace,Davao_City,0
Typhlops_lehneri,family,Scolecophidia,0
Reptile_(song),writer,Graham_Lyle,0
Private_Dancer,musicalArtist,Tina_Turner,0
Private_Dancer,musicalBand,Tina_Turner,0
Nicola_Pagani,team,A.S.D._Castel_di_Sangro_Calcio,0
Liberty_and_Refoundation,predecessor,Ali_Vâsib,0
Nina_Hossain,agency,London,0
Nieves_Navarro,agency,Barcelona,0
Gunnar_Nordström,ethnicity,Volga_Tatars,0
Kai_Hansen,subsequentWork,I_Want_Out,0
Juan_Carlos_I_of_Spain,subsequentWork,Looking_After_Our_Own,0
Noble_Threewitt,race,La_Coupe_de_Maisons-Laffitte,0
Young_Maverick,subsequentWork,All_Because_of_You_(Marques_Houston_song),0
Prosenjit_Chatterjee,portrayer,Arjun_Chakrabarty,0
Kartavya_(2003_film),portrayer,Prosenjit_Chatterjee,0
Young_Maverick,previousWork,Because_of_You_(Marques_Houston_song),0
Extract_(film),producer,Paul_Begaud,0
Simone_Boldini,associatedBand,Mick_MacNeil,0
Simone_Boldini,associatedMusicalArtist,Mick_MacNeil,0
Javier_Falagán,birthPlace,Fuengirola,0
"Edinburg,_Texas",birthPlace,"Pharr,_Texas",0
Unexpected_(Heroes),guest,Missy_Peregrym,0
Intern_Academy,director,Robert_M._Young_(director),0
Andriy_Klyuyev,associatedBand,Shoista_Mullojonova,0
Mikhail_Yakubov,associatedMusicalArtist,Shoista_Mullojonova,0
Jules_Vandenpeereboom,parent,"Johann_II,_Duke_of_Saxe-Weimar",0
Toyama_Prefecture,starring,Sheren_Tang,0
She_Wore_a_Yellow_Ribbon,editing,Wyndham_Gittens,0
Caerleon_(horse),race,Grosser_Preis_von_Berlin,0
She_Wore_a_Yellow_Ribbon,writer,Wyndham_Gittens,0
I_Do_(Lost),guest,Patrick_J._Adams,0
WJTC,previousWork,Sweet_Surrender_(Sarah_McLachlan_song),0
Acid_techno,associatedBand,Kaiaphas,0
Andrew_W._Lewis,deathPlace,"Keene,_New_Hampshire",0
Andrew_W._Lewis,residence,"Keene,_New_Hampshire",0
Horacio_Cordero,team,C.D._Luis_Ángel_Firpo,0
Patricio_Barroche,team,A.D._Isidro_Metapán,0
Charlie_Adler,sisterStation,KQXY-FM,0
Vértigo_(Fey_album),recordedIn,Notting_Hill,0
John_Berryman,influencedBy,Anne_Sexton,0
WPOC,city,"East_Lansing,_Michigan",0
Zoom_(TV_channel),broadcastArea,"Lansing,_Michigan",0
"East_Lansing,_Michigan",sisterStation,WKAR-FM,0
Leonard_Greene,residence,"Duarte,_California",0
Till_Death_Do_Us_Part_(NCIS),producer,Diego_Dubcovsky,0
Awakened_(novel),subsequentWork,The_Rubber_Band,0
The_Sign_of_the_Twisted_Candles,previousWork,The_League_of_Frightened_Men,0
Before_I_Self_Destruct,writer,Havoc_(musician),0
Hard_to_Explain,recordLabel,Mordam_Records,0
North_Central_College,president,Order_of_Saint_Benedict,0
KBS1,broadcastArea,South_Korea,0
Asif_Sandila,city,Sheikhupura,0
Toronto_Pearson_International_Airport,inflow,Donner_und_Blitzen_River,0
William_Boaventura,team,UKS_SMS_Łódź,0
Living_Books_series,locationCity,"Phoenix,_Arizona",0
Living_Books_series,product,Vitamin,0
John_A._Lee,primeMinister,Keith_Holyoake,0
Delphic,associatedBand,Year_of_the_Rabbit_(band),0
It_Doesn't_Have_to_Be_This_Way,recordLabel,Positiva_Records,0
Blast_from_the_Past_(album),birthPlace,Bad_Nauheim,0
Michael_Somare,deathPlace,Rabaul,0
Airlink,broadcastArea,South_Africa,0
FC_Borysfen_Boryspil,city,"Villanova,_Pennsylvania",0
Chozen,starring,Michael_Peña,0
American_Hustle,starring,Monica_Keena,0
Lucas_Abraham,associatedBand,Tad_Kinchla,0
Lucas_Abraham,associatedMusicalArtist,Tad_Kinchla,0
WALR-FM,programmeFormat,WKAR_(AM),0
"East_Lansing,_Michigan",sisterStation,WKAR_(AM),0
Richard_Cole,producer,Fu_Manchu_(band),0
Richard_Cole,artist,Fu_Manchu_(band),0
Secret_(OMD_song),artist,The_House_of_Love,0
KHTQ,city,"Carson_City,_Nevada",0
KOLO-TV,broadcastArea,"Reno,_Nevada",0
Anomochilidae,order,Tinamou,0
Tinamou,genus,Nothura,0
Carrie_Grant,presenter,Sarah_Cawood,0
BBC,showJudge,Carrie_Grant,0
Doctor_Who_(film),producer,BBC,0
Caribbean_Guitar,previousWork,Three_Hearts_in_the_Happy_Ending_Machine,0
Dr._Stein,writer,Kai_Hansen,0
Loleatta_Holloway,subsequentWork,It_Only_Takes_a_Minute,0
EchoStar,industry,Streaming_media,0
Animal_Planet_Poland,owningCompany,Inter_(TV_channel),0
"Kadoma,_Zimbabwe",militaryBranch,Canadian_Army,0
Simca_Vedette,successor,Alfa_Romeo_1900,0
University_of_Calcutta,city,"LaSalle,_Ontario",0
Wiley_(rapper),hometown,Lewisham,0
Wiley_(rapper),associatedBand,Wretch_32,0
Susan_Boyle,associatedBand,Wiley_(rapper),0
Wiley_(rapper),associatedMusicalArtist,Wretch_32,0
Susan_Boyle,associatedMusicalArtist,Wiley_(rapper),0
Roger_Williams,successor,Nicholas_Easton,0
Live_Innocence!,subsequentWork,I_Could_Have_Been_a_Dreamer,0
21os_Akatallilos,producer,Phoebus_(songwriter),0
Toto_XIV,starring,Vedhika,0
Albany_Panthers,sisterStation,WRBV,0
BMW_X5_(E70),relatedMeanOfTransportation,Kia_Cee'd,0
Why_Smith_Left_Home,starring,"Noah_Beery,_Jr.",0
Acoustic_guitar,artist,El_Sueño_de_Morfeo,0
Dennis_Bührer,birthPlace,Castrop-Rauxel,0
Motor_Music,keyPerson,Chief_investment_officer,0
Pierre_Gallo,managerClub,IFK_Hässleholm,0
Oleksandr_Mykolayovych_Bondarenko,team,FC_Zaria_Bălți,0
Leonid_Kuchuk,team,FC_Sheriff_Tiraspol,0
Kamil_Mingazow,team,Moldova_national_under-19_football_team,0
Oleksandr_Mykolayovych_Bondarenko,team,FC_Dnipro-2_Dnipropetrovsk,0
Dmytro_Khlyobas,team,FC_Borysfen_Boryspil,0
Bad_Blood_(Supergrass_song),associatedBand,Supergrass,0
Mansize_Rooster,associatedMusicalArtist,Supergrass,0
Cab_Calloway,associatedBand,Lena_Horne,0
Cab_Calloway,associatedMusicalArtist,Lena_Horne,0
"Do_Right_Woman,_Do_Right_Man",associatedMusicalArtist,Aretha_Franklin,0
Davao_River,city,Davao_City,0
Kill_Speed,subsequentWork,Live_in_the_UK_2008,0
"Johann_II,_Duke_of_Saxe-Weimar",successor,Jules_Vandenpeereboom,0
"Ernest_I,_Duke_of_Saxe-Gotha",predecessor,Jules_Vandenpeereboom,0
"Johann_II,_Duke_of_Saxe-Weimar",successor,Paul_de_Smet_de_Naeyer,0
"Ernest_I,_Duke_of_Saxe-Gotha",predecessor,Paul_de_Smet_de_Naeyer,0
Aguascalientes,isPartOf,Nayarit,0
Spirits_Burning,artist,Gong_(band),0
Oceanography,knownFor,Biologist,0
James_Thomson_(cell_biologist),doctoralStudent,Harry_B._Gray,0
Frederick_Rosier,battle,German_occupation_of_Czechoslovakia,0
Dean_Guitars,starring,Miki_Manojlović,0
Xiao_Zhanbo,team,FK_Radnički_Stobex,0
Matko_Perdijić,managerClub,Widzew_Łódź,0
The_Sword/Witchcraft_split,artist,Virgin_Steele,0
Birds_of_a_Feather,writer,Maurice_Gran,0
Birds_of_a_Feather,starring,Sally_Kirkland,0
Ken_(musician),producer,L'Arc-en-Ciel,0
Ken_(musician),musicalArtist,L'Arc-en-Ciel,0
Ken_(musician),musicalBand,L'Arc-en-Ciel,0
Irma_la_Douce,director,Gene_Saks,0
Vasile_Buhăescu,team,CD_Alcalá,0
Penn_Zero:_Part-Time_Hero,sisterStation,WTDR_(AM),0
Bahujan_Samaj_Party,sisterStation,WWGC,0
Eduard_Bomhoff,birthPlace,Kuala_Lumpur,0
Goodbye_for_Now_(Desperate_Housewives),previousWork,Spill_the_Wine,0
Flight_Control_(video_game),developer,Firebrand_Games,0
920th_Rescue_Wing,militaryBranch,Air_Force_Reserve_Command,0
Servants'_Entrance,starring,Hobart_Cavanaugh,0
Randy_Crawford,subsequentWork,You_Sent_Me_Flying,0
"Roggenburg,_Basel-Country",bandMember,Crow_(Australian_band),0
"Roggenburg,_Basel-Country",associatedBand,Crow_(Australian_band),0
Things_We_Lost_in_the_Fire_(film),director,Sam_Mendes,0
Away_We_Go,producer,Sam_Mendes,0
Palms_Casino_Resort,subsequentWork,Future_Breeds,0
Lisa_Maffia,associatedBand,Estelle_(musician),0
Lisa_Maffia,associatedMusicalArtist,Estelle_(musician),0
Giovanni_Battista_Borea_d'Olmo,religion,Ukrainian_Greek_Catholic_Church,0
Qadsia_SC,league,Guinée_Championnat_National,0
The_First_Big_Weekend,artist,Malcolm_Middleton,0
Dragi_Kanatlarovski,birthPlace,Prilep,0
Steven_Berkoff,associatedBand,The_Birds_(band),0
Steven_Berkoff,associatedMusicalArtist,The_Birds_(band),0
The_Private_Lives_of_Pippa_Lee,distributor,Netflix,0
Star_Wars:_Clone_Wars_(2003_TV_series),network,Netflix,0
Star_Wars:_Episode_II_–_Attack_of_the_Clones,previousWork,Star_Wars:_Clone_Wars_(2003_TV_series),0
Vagrancy_(horse),honours,Calder_Race_Course,0
Clarence_J._A._Turner,race,Maryland_Million_Classic,0
Murder_by_an_Aristocrat,starring,John_Halliday_(actor),0
Yung_Wun,associatedBand,Bizzy_Bone,0
Yung_Wun,associatedMusicalArtist,Bizzy_Bone,0
Superman_IV:_The_Quest_for_Peace,distributor,Cineplex_Entertainment,0
Heroes_for_Sale_(film),director,John_Francis_Dillon_(director),0
Another_Part_of_the_Forest_(film),starring,Loretta_Young,0
Pablo_Gaglianone,team,Club_Atlético_Douglas_Haig,0
Elizabeth_Sarnoff,starring,Michelle_Rodriguez,0
Reiner_Hollich,team,Malta_national_under-17_football_team,0
Glenn_W._Ferguson,field,Mineralogy,0
Papá_a_la_deriva,region,Virginia's_2nd_congressional_district,0
Hilla_Limann,residence,Gold_Coast_(British_colony),0
Penny_Wong,almaMater,RMIT_University,0
Good_Morning_America,starring,Teen_Bahuraaniyaan,0
Soulshock_&_Cutfather,producer,Cutfather,0
Jukebox_(JLS_album),musicalArtist,A1_(band),0
Jukebox_(JLS_album),musicalBand,A1_(band),0
Welcome_Back_(Mase_song),recordLabel,Illusive_Sounds,0
The_Beachcomber_(film),starring,Mickey_Bennett,0
A.T.O.M._(TV_series),director,Bruno_Bianchi_(cartoonist),0
The_Amazing_Spiez!,executiveProducer,Vincent_Chalvon-Demersay,0
Jugnu,producer,Tahir_Hussain,0
Hannibal_(Harris_novel),author,Clive_Cussler,0
Stuart_Woods,series,Clive_Cussler,0
Hannibal_(Harris_novel),series,White_Death_(novel),0
Randy_Crawford,previousWork,Take_the_Box,0
Drive_Slow,musicalArtist,Paul_Wall,0
300:_Rise_of_an_Empire,operatedBy,Tranz_Metro,0
Operation_Time,guest,Lumberjack,0
Borislav_Dichev,team,PFC_Balkan_Botevgrad,0
Alan_Rogers_(football_manager),managerClub,AmaZulu_F.C.,0
Ali_Khamenei,party,Islamic_Coalition_Party,0
Small_World_(Huey_Lewis_and_the_News_album),writer,Huey_Lewis,0
Small_World_(Huey_Lewis_and_the_News_album),producer,Huey_Lewis,0
Small_World_(Huey_Lewis_and_the_News_album),musicalArtist,Huey_Lewis_and_the_News,0
Small_World_(Huey_Lewis_and_the_News_album),musicalBand,Huey_Lewis_and_the_News,0
In_the_Reins,isPartOf,Vall_d'Albaida,0
"Torrent,_Valencia",isPartOf,Horta_Sud,0
Gerald_Archie_Mangun,deathPlace,La_Paz,0
José_Luis_Tejada_Sorzano,deathPlace,Bolivia,0
José_Luis_Tejada_Sorzano,successor,José_Miguel_de_Velasco_Franco,0
Vicki_Butler-Henderson,occupation,Major,0
Big_Dreams_in_a_Small_Town_(song),starring,Deborra-Lee_Furness,0
Hellboy:_The_Science_of_Evil,developer,Nick_Bruty,0
Janet_Robin,producer,Get_Cape._Wear_Cape._Fly,0
Janet_Robin,artist,Get_Cape._Wear_Cape._Fly,0
Janet_Robin,subsequentWork,Get_Cape._Wear_Cape._Fly,0
"East_Providence,_Rhode_Island",cinematography,Roberto_Gerardi,0
Jakub_Wierzchowski,team,Poland_national_under-20_football_team,0
Nikola_Ilievski,managerClub,FK_Pobeda,0
I_Love_You_(The_Neighbourhood_album),album,Abacab,0
"111_Street,_Edmonton",routeEnd,Old_Strathcona,0
Old_Strathcona,routeJunction,"111_Street,_Edmonton",0
Universal_Channel,broadcastArea,Latin_America,0
Fox_Life,predecessor,Nat_Geo_People,0
Ze'ev_Seltzer,birthPlace,British_Mandate_for_Palestine_(legal_instrument),0
Beyond_Glory,previousWork,Inside-Looking_Out,0
Blaine_Stoughton,whaDraftTeam,Toronto_Toros,0
Ana_Turčinović,deathPlace,Montenegro,0
Benny_Cassette,subsequentWork,Mind_on_the_Moon,0
Office_Girls,leftTributary,Galien_River,0
Battle_of_Ramnagar,rightTributary,Galien_River,0
JJC,subsequentWork,Favourite_Things_(song),0
Sleepwalk_(song),musicalBand,Sade_(band),0
Abdullah_Yusuf_Azzam,mainInterest,Sharia,0
Yitzhak_Katznelson,influenced,Abdullah_Yusuf_Azzam,0
Stephen_Mandel,employer,Westinghouse_Electric_(1886),0
Hang_Cool_Teddy_Bear,starring,Reg_Rogers,0
Matthew_Upson,managerClub,Leatherhead_F.C.,0
Vitebsk–Orsha_Offensive,commander,Bartolomé_Calvo,0
"The_Archive:_Live,_Lost_&_Found",writer,Rakim,0
Todd_Terry,previousWork,Candy_Girl_(New_Edition_song),0
El_Imperio_Nazza,writer,Daddy_Yankee,0
The_E.N.D,writer,Fergie_(singer),0
KWHW_(AM),city,"Ventura,_California",0
Capitol_Latin,distributingLabel,Machete_Music,0
Capitol_Latin,distributingCompany,Machete_Music,0
Lorenza_Villegas_Restrepo,restingPlace,Central_Cemetery_of_Bogotá,0
You're_Gonna_Get_Rocked!_(song),album,Short_Dog's_in_the_House,0
Home_Again!_(Doc_Watson_album),genre,Contemporary_folk_music,0
George_O'Neill,managerClub,Barrow_A.F.C.,0
Ludwig_Mond,deathPlace,Palmela,0
Goodbye_for_Now_(Desperate_Housewives),subsequentWork,Tobacco_Road_(song),0
Associated_Grocers,regionServed,Washington_(state),0
Bridgepoint_Capital,industry,Investment,0
University_of_Warsaw,president,F._W._de_Klerk,0
Saw_Maung,party,Anti-Fascist_People's_Freedom_League,0
The_Death_of_Quickspace,subsequentWork,Bromst,0
Opposite_(song),producer,Biffy_Clyro,0
All_or_Nothing_(Theory_of_a_Deadman_song),musicalArtist,Biffy_Clyro,0
All_or_Nothing_(Theory_of_a_Deadman_song),musicalBand,Biffy_Clyro,0
Black_Belly_of_the_Tarantula,cinematography,Franco_Di_Giacomo,0
Central_Coast_AVA,distributingLabel,Universal_Music_Distribution,0
Home_appliance,distributingCompany,Universal_Music_Distribution,0
Decadence_(album),associatedBand,Head_Automatica,0
Darcy_Regier,birthPlace,Strathroy-Caradoc,0
Dave_(Lost),guest,Blake_Bashoff,0
Candy,artist,Eddie_Brigati,0
Alpnach,starring,Gabriel_Arcand,0
Sean_Ryan_(American_football),artist,Skank_(band),0
Orontes_River,starring,Ben_Whishaw,0
Patrick_Wayne,spouse,John_Wayne,0
A._Bhimsingh,birthPlace,Eluru,0
Sudheer_Babu,photographer,Phil_Abraham,0
"Lincolnton,_Georgia",knownFor,Georgia_(U.S._state),0
"W._S._Stuckey,_Sr.",residence,Georgia_(U.S._state),0
Silvio_Fernández_Dos_Santos,series,Voyages_extraordinaires,0
Machine_Sazi_Tabriz_F.C.,ground,Iran,0
Iran_national_football_team,league,Iran_Football's_2nd_Division,0
Ken_Dryden,formerTeam,Erie_Blades,0
WNEU,broadcastArea,Northeast_Kingdom,0
Ramanujan_(film),subsequentWork,Tracie_(song),0
The_Driver's_Seat_(film),starring,Robert_Kellard,0
RjDj,locationCity,Fulham,0
Charlie_Thomas_(musician),musicalArtist,Ben_E._King,0
Charlie_Thomas_(musician),musicalBand,Ben_E._King,0
Cristian_Marrugo,team,Hacettepe_University,0
Cleaner_(film),birthPlace,"Marshfield,_Wisconsin",0
Heather_Forsyth,training,University_of_Saskatchewan,0
Sling_Media,predecessor,Denis_Coderre,0
Speed_(Buck-Tick_song),subsequentWork,She_Called_Up,0
Indian_Super_League,starring,Lydia_Shum,0
Tobacco,editing,Bill_Blunden,0
Pediculariidae,family,Truncatelloidea,0
Ivy_Queen_Musa_Sound_Corporation,foundedBy,Boyd_Kosiyabong,0
Martha_(TV_series),network,Hallmark_Channel,0
Iñigo_Urkullu,militaryBranch,Spanish_Army,0
Jane_Fonda,previousWork,Pop'n'gum,0
Speed_(Buck-Tick_song),previousWork,Find_My_Baby,0
Mineiro_(footballer),residence,Rio_Grande_do_Sul,0
Prepare_to_Be_Wrong,artist,Motion_City_Soundtrack,0
Mauvaises_nouvelles_des_étoiles,recordedIn,"Chelsea,_Manhattan",0
Leandro_Guaita,managerClub,FC_Basel,0
R-Kive,producer,Mark_Mancina,0
Second_Battle_of_the_Marne,commander,Julián_Castro,0
Martin_Stoll,team,VfR_Aalen,0
Gary_Russell,occupation,University_of_Adelaide,0
Robert_Lowe_(musician),album,Neon_Bible,0
Pimpri-Chinchwad_Municipal_Corporation,previousWork,Buruguduystunstugudunstuy,0
Thora_Birch,previousWork,Sea_of_Dreams_(Misia_song),0
WMTC-FM,sisterStation,WJMM-FM,0
Robert_F._Kennon,restingPlace,Louisiana,0
Jesse_Sprinkle,hometown,"Ventura,_California",0
Prince_Devitt,birthPlace,Nevşehir,0
FC_Nancy,ground,Angoulême,0
Matt_Vasgersian,occupation,Groupe_Artémis,0
Steve_Burke_(businessman),board,Groupe_Artémis,0
Countdown_to_Extinction,recordLabel,CI_Records,0
ABC_Family_Worldwide,sisterStation,KODM,0
Lego_Harry_Potter:_Years_5–7,developer,Vicarious_Visions,0
It_Doesn't_Have_to_Be_This_Way,recordLabel,Challenge_Records_(1994),0
Clark_International_Airport,broadcastArea,Central_Luzon,0
The_Pointy_End,guest,Joseph_Mawle,0
The_Pointy_End,guest,Francis_Magee,0
The_Pointy_End,guest,Gethin_Anthony,0
High_Sparrow,guest,Mark_Stanley,0
First_of_His_Name,guest,Josef_Altin,0
First_of_His_Name,guest,Elyes_Gabel,0
Jeralean_Talley,birthPlace,"Eastman,_Georgia",0
Jeralean_Talley,deathPlace,"Eastman,_Georgia",0
Henry_R._Jackson,restingPlace,"Eastman,_Georgia",0
Kirsten_Storms,residence,"Orlando,_Florida",0
Jade_(wrestler),billed,County_Wicklow,0
Jade_(wrestler),birthPlace,County_Wicklow,0
Sebastian_Freis,team,Keçiörengücü,0
"Benton_County,_Mississippi",starring,Lindsay_Price,0
Jane_Swift,successor,Deval_Patrick,0
Deval_Patrick,predecessor,Jane_Swift,0
Bajrakitiyabha,predecessor,Predrag_Bubalo,0
Kristanna_Loken,birthPlace,"Fulton_County,_New_York",0
Kim_Yoon-seok,birthPlace,Yongin,0
Bergen_Catholic_High_School,city,"Perryville,_Missouri",0
John_Duigan,author,Terry_Hayes,0
The_Elephant_Princess,author,John_Duigan,0
Vedrana_Grgin-Fonseca,formerTeam,Guildford_Flames,0
Maghera,previousWork,Aozora_Pedal,0
2006_Lebanon_War,commander,Michel_Suleiman,0
Gordon_Byrom_Rogers,militaryUnit,5th_Cavalry_Regiment,0
Pazarspor,chairman,Rod_Petrie,0
Deliver_Us_from_Evil_(2006_film),writer,Joseph_Arthur,0
Deliver_Us_from_Evil_(2006_film),producer,Joseph_Arthur,0
Deliver_Us_from_Evil_(2006_film),musicalArtist,Joseph_Arthur,0
Deliver_Us_from_Evil_(2006_film),musicalBand,Joseph_Arthur,0
Victor_Mature,subsequentWork,Love_So_Sweet,0
Takuya_Matsumoto,team,F.C._Tokyo,0
Farley_Vieira_Rosa,team,Centro_de_Futebol_Zico_Sociedade_Esportiva,0
Raymond_Barre,birthPlace,Urbino,0
Miriam_Stockley,hometown,Curitiba,0
Gordon_Pulley,birthPlace,Weert,0
"Zoe,_Duncan,_Jack_and_Jane",writer,Ralph_Block,0
Mitch_Versteeg,formerTeam,St._Louis_Flyers,0
NYC_(There's_No_Need_to_Stop),album,Much_Afraid,0
Afshin_Ghaffarian,field,Biomedical_engineering,0
Constantin_Bumbac,birthPlace,Sighișoara,0
Eddie_Money,album,Life_for_the_Taking,0
Life_for_the_Taking,writer,Eddie_Money,0
Life_for_the_Taking,musicalArtist,Eddie_Money,0
Life_for_the_Taking,musicalBand,Eddie_Money,0
The_Phoenix_(Fall_Out_Boy_song),producer,A_Day_to_Remember,0
Have_Faith_in_Me,artist,A_Day_to_Remember,0
Seibu_Ikebukuro_Line,regionServed,Gunma_Prefecture,0
Warmen,bandMember,Sturm_und_Drang_(band),0
Warmen,formerBandMember,Sturm_und_Drang_(band),0
Paul_Bravo,team,UCLA_Bruins,0
"Putnam_County,_New_York",successor,Albert_S._Berry,0
Fuel_TV_(Australia),sisterStation,Chart_Show_TV,0
Herman_Dzumafo_Epandi,team,Persiram_Raja_Ampat,0
Herpetogramma,family,Drepanidae,0
Thompson_River_(Missouri),birthPlace,"Livingston_County,_Missouri",0
Dayton_Waller,almaMater,University_of_Colorado_Law_School,0
Philo_C._Fuller,relation,Richard_Mentor_Johnson,0
Andrei_Peteleu,birthPlace,Suceava,0
Ciprian_Deac,team,Tianjin_Teda_F.C.,0
Niels-Christian_Holmstrøm,team,FC_Fribourg,0
A_Kind_of_Magic,recordLabel,Die_Ärzte_discography,0
Francisc_Zavoda,birthPlace,Turda,0
Costel_Orac,team,FC_Bihor_Oradea,0
Milanka_Opačić,successor,Tihomir_Orešković,0
Tihomir_Orešković,deputy,Milanka_Opačić,0
Milanka_Opačić,primeMinister,Tihomir_Orešković,0
Giorgi_Kiknadze,team,FC_Vostok,0
Mario_Pérez_Zúñiga,managerClub,San_Luis_F.C.,0
Associação_Portuguesa_de_Desportos,ground,Seeb,0
Year's_Best_SF_13,previousWork,"Baby,_Baby_Don't_Cry",0
John_Sherrit,artist,Jimmy_Barnes,0
Kylie_Auldist,subsequentWork,Soul_Deep_(Jimmy_Barnes_album),0
Jimmy_Barnes,previousWork,Two_Fires,0
Ram_Nath_Chopra,birthPlace,"Wooster,_Ohio",0
The_Terror_Tapes,cinematography,Alun_Bollinger,0
Yasuhiro_Yamamura,team,Cleveland_City_Stars,0
The_Grass_Crown_(novel),previousWork,The_Bourne_Supremacy,0
Cemetery_(Silverchair_song),producer,Daniel_Johns,0
Cemetery_(Silverchair_song),subsequentWork,If_You_Keep_Losing_Sleep,0
Charles_Anderson_(governor),region,"Madison_County,_Ohio",0
My_Hood,writer,Verdine_White,0
Do_vetra,genre,Japanese_hip_hop,0
John_Abizaid,militaryUnit,34th_Bomb_Squadron,0
Isaac_Hayes_III,musicalArtist,Ciara,0
Isaac_Hayes_III,musicalBand,Ciara,0
Blaine_Stoughton,ingredient,White_bread,0
"Magandang_Umaga,_Pilipinas",creator,Pablo_S._Gomez,0
Nagsimula_sa_Puso,starring,Precious_Lara_Quigaman,0
Hollis_B._Chenery,education,University_of_Illinois_at_Urbana–Champaign,0
Bartłomiej_Grzelak,team,Ruch_Chorzów,0
Carrasco_International_Airport,province,Montevideo,0
University_of_Warsaw,president,Alfredo_E._Pascual,0
José_Daniel_Ponce,team,Audax_Italiano,0
Diego_de_Gregorio,team,Deportes_Temuco,0
Nelson_Cossio,team,Deportes_Melipilla,0
Ánima_Estudios,subsequentWork,Teddy_Boys_Don't_Knit,0
Italki.com,language,Singaporean_Mandarin,0
Portrait_of_Home,company,Mediacorp,0
Gilles_Domoraud,team,1._FK_Příbram,0
Ilse_Bing,chancellor,Philipp_Scheidemann,0
Mario_Gjurovski,managerClub,FC_Metalurh_Donetsk,0
San_Francisco_Rush_2049,routeJunction,"Hereford,_Texas",0
Trisha_(actress),editor,Joe_Walker_(editor),0
Britain's_Worst_Driver,presenter,Paul_Merton,0
Britain's_Worst_Driver,narrator,Paul_Merton,0
We_Ain't_Goin'_Down,recordedIn,"Halifax,_Nova_Scotia",0
She-Devil,director,David_Seltzer,0
She-Devil,writer,David_Seltzer,0
